restid,nombre_restaurant,direccion,telefono,descripcion_restaurant,rid,pid,nombre_plato,descripcion,precio
8,Ruelas S.C.,"Ampliación Carmona 135 Edif. 221 , Depto. 080",+56965648338,Accusamus necessitatibus voluptates accusamus. Ab a enim molestias omnis necessitatibus nobis. Ipsam reprehenderit quod facere accusamus blanditiis amet laboriosam. Accusantium explicabo non et deserunt ipsa.,1,82,Lasaña con champiñones,Minus voluptates soluta quam. Quia provident doloribus doloribus dolorum placeat.,5347.75
8,Ruelas S.C.,"Ampliación Carmona 135 Edif. 221 , Depto. 080",+56965648338,Accusamus necessitatibus voluptates accusamus. Ab a enim molestias omnis necessitatibus nobis. Ipsam reprehenderit quod facere accusamus blanditiis amet laboriosam. Accusantium explicabo non et deserunt ipsa.,1,83,"Ensalada de tomate, bacalao y queso de cabra",Magnam dignissimos ab sint. Perferendis ratione voluptas nam.,17013.03
8,Ruelas S.C.,"Ampliación Carmona 135 Edif. 221 , Depto. 080",+56965648338,Accusamus necessitatibus voluptates accusamus. Ab a enim molestias omnis necessitatibus nobis. Ipsam reprehenderit quod facere accusamus blanditiis amet laboriosam. Accusantium explicabo non et deserunt ipsa.,1,84,Caballa al horno,Maxime enim ducimus. Earum sed odit veniam ea eius eligendi rem.,20851.5
8,Ruelas S.C.,"Ampliación Carmona 135 Edif. 221 , Depto. 080",+56965648338,Accusamus necessitatibus voluptates accusamus. Ab a enim molestias omnis necessitatibus nobis. Ipsam reprehenderit quod facere accusamus blanditiis amet laboriosam. Accusantium explicabo non et deserunt ipsa.,1,85,Ensalada de arroz,Dolorum nisi est voluptate ducimus minima. Corrupti voluptatibus nam earum sequi. Iure quos est unde sapiente possimus. Voluptatem quia non autem in quas ipsum.,4222.06
8,Ruelas S.C.,"Ampliación Carmona 135 Edif. 221 , Depto. 080",+56965648338,Accusamus necessitatibus voluptates accusamus. Ab a enim molestias omnis necessitatibus nobis. Ipsam reprehenderit quod facere accusamus blanditiis amet laboriosam. Accusantium explicabo non et deserunt ipsa.,1,86,Ensalada malagueña,Architecto optio ab laboriosam. Officia sed dolorum impedit. Totam facere possimus quae eveniet possimus enim consequuntur. Sint officia eligendi provident quisquam.,12993.05
8,Ruelas S.C.,"Ampliación Carmona 135 Edif. 221 , Depto. 080",+56965648338,Accusamus necessitatibus voluptates accusamus. Ab a enim molestias omnis necessitatibus nobis. Ipsam reprehenderit quod facere accusamus blanditiis amet laboriosam. Accusantium explicabo non et deserunt ipsa.,1,87,Montaditos de lomo,Possimus repellat minus quaerat. Libero molestias molestiae culpa labore autem et. Tempora impedit porro non.,16747.83
61,Laboratorios Cervántez-Mora,"Pasaje Anaya 266 Edif. 015 , Depto. 226",+56997682186,Praesentium animi iusto. Iure reprehenderit voluptas in blanditiis quo blanditiis totam.,12,613,Mafaldine a la livornese,Modi recusandae ducimus.,6558.35
8,Ruelas S.C.,"Ampliación Carmona 135 Edif. 221 , Depto. 080",+56965648338,Accusamus necessitatibus voluptates accusamus. Ab a enim molestias omnis necessitatibus nobis. Ipsam reprehenderit quod facere accusamus blanditiis amet laboriosam. Accusantium explicabo non et deserunt ipsa.,1,88,Alcachofas guisadas con apio,Facere aliquid iusto vel possimus adipisci. Possimus magnam eligendi incidunt. Eaque error fuga tempora voluptas temporibus suscipit voluptatem.,7556.78
8,Ruelas S.C.,"Ampliación Carmona 135 Edif. 221 , Depto. 080",+56965648338,Accusamus necessitatibus voluptates accusamus. Ab a enim molestias omnis necessitatibus nobis. Ipsam reprehenderit quod facere accusamus blanditiis amet laboriosam. Accusantium explicabo non et deserunt ipsa.,1,89,Arroz integral con verduras al curry,Perspiciatis similique iure dolor ipsam modi aliquam. Dolores quo voluptas nisi temporibus placeat.,8775.16
9,Industrias Montalvo-Anguiano,Diagonal Cardona 064 Interior 969,+56922383721,Assumenda doloribus nobis officiis aliquid. Repudiandae quia corrupti nihil maiores. Aliquid vero sint pariatur molestias.,1,90,Arroz con calabacines,Expedita et magni veritatis ex illo illum blanditiis. Quas officiis ratione quibusdam sint ipsum.,10222.63
9,Industrias Montalvo-Anguiano,Diagonal Cardona 064 Interior 969,+56922383721,Assumenda doloribus nobis officiis aliquid. Repudiandae quia corrupti nihil maiores. Aliquid vero sint pariatur molestias.,1,91,"Ensalada de higos, queso de cabra y nueces con vinagreta de melaza",Deleniti labore magnam quod necessitatibus. Similique odio consequuntur veniam. Nemo reiciendis iusto consequatur ipsa.,9754.22
9,Industrias Montalvo-Anguiano,Diagonal Cardona 064 Interior 969,+56922383721,Assumenda doloribus nobis officiis aliquid. Repudiandae quia corrupti nihil maiores. Aliquid vero sint pariatur molestias.,1,92,Arroz con arrosillo,Maiores temporibus rerum quisquam commodi ratione. Cupiditate neque id in id sed sit illum. Reprehenderit nisi optio maiores cumque voluptas.,23181.54
9,Industrias Montalvo-Anguiano,Diagonal Cardona 064 Interior 969,+56922383721,Assumenda doloribus nobis officiis aliquid. Repudiandae quia corrupti nihil maiores. Aliquid vero sint pariatur molestias.,1,93,Cous cous de naranja y pimiento rojo asado,Fugit cupiditate at odio cum ullam. Eius delectus nulla voluptates atque natus.,21952.54
9,Industrias Montalvo-Anguiano,Diagonal Cardona 064 Interior 969,+56922383721,Assumenda doloribus nobis officiis aliquid. Repudiandae quia corrupti nihil maiores. Aliquid vero sint pariatur molestias.,1,94,Ensalada veraniega,Veniam asperiores rerum impedit magni nisi facere expedita. Corrupti illum rem cum quibusdam inventore.,18407.07
9,Industrias Montalvo-Anguiano,Diagonal Cardona 064 Interior 969,+56922383721,Assumenda doloribus nobis officiis aliquid. Repudiandae quia corrupti nihil maiores. Aliquid vero sint pariatur molestias.,1,95,Berenjenas al horno con queso feta,Repellendus reiciendis voluptate libero ducimus odit in quae. Eum dicta sed minima exercitationem. Nobis quae possimus molestiae labore natus.,24933.24
9,Industrias Montalvo-Anguiano,Diagonal Cardona 064 Interior 969,+56922383721,Assumenda doloribus nobis officiis aliquid. Repudiandae quia corrupti nihil maiores. Aliquid vero sint pariatur molestias.,1,96,Ensalada de pollo,Placeat tempora alias aliquid id ut. Tempore sapiente incidunt unde ipsa.,14868.32
9,Industrias Montalvo-Anguiano,Diagonal Cardona 064 Interior 969,+56922383721,Assumenda doloribus nobis officiis aliquid. Repudiandae quia corrupti nihil maiores. Aliquid vero sint pariatur molestias.,1,97,Fideos chinos con pollo y almendras,Ipsum facere cumque odit quis illum. Deserunt porro laboriosam ab eveniet quas.,22350.37
9,Industrias Montalvo-Anguiano,Diagonal Cardona 064 Interior 969,+56922383721,Assumenda doloribus nobis officiis aliquid. Repudiandae quia corrupti nihil maiores. Aliquid vero sint pariatur molestias.,1,98,Merluza Vitoria,Culpa aliquid quam beatae magnam maxime magnam. Iusto esse consectetur possimus blanditiis. Neque ratione voluptatibus omnis.,24987.15
9,Industrias Montalvo-Anguiano,Diagonal Cardona 064 Interior 969,+56922383721,Assumenda doloribus nobis officiis aliquid. Repudiandae quia corrupti nihil maiores. Aliquid vero sint pariatur molestias.,1,99,Estofado de ternera a la sidra,Sapiente accusantium reprehenderit quae dolores repellendus non. Eos inventore minus occaecati dolore reprehenderit quas. Laboriosam atque sed tempore.,4668.85
10,de León-Briones y Asociados,Andador Rumania 429 907,+56919558698,Asperiores at placeat accusamus. Sit officiis ipsam rem illum cum.,2,100,Dorada al horno,Libero occaecati cupiditate laudantium hic ipsam minima. Magni incidunt nam aliquid cum saepe. Non molestias consectetur ut autem in. Ea soluta id magni hic a.,22495.47
10,de León-Briones y Asociados,Andador Rumania 429 907,+56919558698,Asperiores at placeat accusamus. Sit officiis ipsam rem illum cum.,2,101,"Spaguetti con pulpo, verduritas y salsa de soja",Voluptate laudantium dignissimos cum. Fugiat maiores quod natus. Corrupti dolor consequuntur accusantium. Corrupti repudiandae nobis facere possimus.,22982.32
10,de León-Briones y Asociados,Andador Rumania 429 907,+56919558698,Asperiores at placeat accusamus. Sit officiis ipsam rem illum cum.,2,102,Ensalada de pera y queso emmenthal ,Necessitatibus soluta quod placeat blanditiis accusamus ad. Inventore voluptatem consequuntur saepe at sequi minima distinctio.,9087.39
10,de León-Briones y Asociados,Andador Rumania 429 907,+56919558698,Asperiores at placeat accusamus. Sit officiis ipsam rem illum cum.,2,103,Taboulé,Deserunt eveniet beatae voluptates a velit explicabo. Quisquam vitae dolorum id qui maiores ex recusandae. Facere alias aperiam doloribus soluta reiciendis. Neque repellat vitae.,4808.28
10,de León-Briones y Asociados,Andador Rumania 429 907,+56919558698,Asperiores at placeat accusamus. Sit officiis ipsam rem illum cum.,2,104,Besugo Vitoria,Perspiciatis rerum quis tempore. Deleniti est molestiae corporis ducimus debitis eligendi. Dignissimos quae minus maxime iusto.,19004.0
10,de León-Briones y Asociados,Andador Rumania 429 907,+56919558698,Asperiores at placeat accusamus. Sit officiis ipsam rem illum cum.,2,105,Revuelto de ajetes y gambas,Odio ratione mollitia quibusdam quibusdam ducimus omnis. Aliquam labore dolores. Vitae minus maxime commodi illo iusto.,22932.29
10,de León-Briones y Asociados,Andador Rumania 429 907,+56919558698,Asperiores at placeat accusamus. Sit officiis ipsam rem illum cum.,2,106,Bacalao ajoarriero,Distinctio ut suscipit exercitationem quo at cum. Est soluta culpa odio repudiandae. Consectetur dolore esse praesentium modi.,24754.86
10,de León-Briones y Asociados,Andador Rumania 429 907,+56919558698,Asperiores at placeat accusamus. Sit officiis ipsam rem illum cum.,2,107,"Ensalada de espinacas, queso de cabra, piñones, bacon",Molestias odit ullam delectus eos quasi quidem. Quo dolore natus ratione.,24969.34
10,de León-Briones y Asociados,Andador Rumania 429 907,+56919558698,Asperiores at placeat accusamus. Sit officiis ipsam rem illum cum.,2,108,Ensalada de espinacas con jamón y vinagreta de cacahuetes,Corporis aliquid repudiandae deleniti alias. Dolor quod accusantium recusandae fuga. Neque adipisci voluptate qui et quis optio quibusdam.,3195.14
10,de León-Briones y Asociados,Andador Rumania 429 907,+56919558698,Asperiores at placeat accusamus. Sit officiis ipsam rem illum cum.,2,109,Fideos chinos con pollo y almendras,Eum distinctio laborum esse ad. Veritatis omnis quibusdam aperiam accusantium.,16458.33
11,"Club Hernandes, Polanco y Cavazos","Continuación Nieves 528 Edif. 020 , Depto. 613",+56927034100,Cupiditate velit aliquid aliquam suscipit repudiandae. Blanditiis cum quae quia perferendis similique tempora.,2,110,Salteado de judías con maiz,Nemo corrupti eveniet iusto numquam. Cumque a accusamus quo beatae sunt error dicta.,7369.89
11,"Club Hernandes, Polanco y Cavazos","Continuación Nieves 528 Edif. 020 , Depto. 613",+56927034100,Cupiditate velit aliquid aliquam suscipit repudiandae. Blanditiis cum quae quia perferendis similique tempora.,2,111,Ensalada de arroz,Sint enim optio odio doloribus debitis maxime. Occaecati qui nemo nobis cumque. Praesentium nostrum illum aliquid.,2390.47
11,"Club Hernandes, Polanco y Cavazos","Continuación Nieves 528 Edif. 020 , Depto. 613",+56927034100,Cupiditate velit aliquid aliquam suscipit repudiandae. Blanditiis cum quae quia perferendis similique tempora.,2,112,Pollo al ajillo,Reiciendis quidem debitis ad error.,2974.32
11,"Club Hernandes, Polanco y Cavazos","Continuación Nieves 528 Edif. 020 , Depto. 613",+56927034100,Cupiditate velit aliquid aliquam suscipit repudiandae. Blanditiis cum quae quia perferendis similique tempora.,2,113,Risotto de ibérico y boletus,Esse deleniti deleniti fuga debitis totam. Vel alias dolorum laboriosam. Nam iusto enim assumenda.,4482.0
11,"Club Hernandes, Polanco y Cavazos","Continuación Nieves 528 Edif. 020 , Depto. 613",+56927034100,Cupiditate velit aliquid aliquam suscipit repudiandae. Blanditiis cum quae quia perferendis similique tempora.,2,114,Ensalada de pasta,Omnis ipsum odit ratione ipsa occaecati doloremque. Porro earum dolor dolore cumque libero. Ut doloremque blanditiis iusto.,6163.06
11,"Club Hernandes, Polanco y Cavazos","Continuación Nieves 528 Edif. 020 , Depto. 613",+56927034100,Cupiditate velit aliquid aliquam suscipit repudiandae. Blanditiis cum quae quia perferendis similique tempora.,2,115,Bonito a la vasca,Eos esse earum numquam quasi. Pariatur iure repellat sunt consectetur nemo saepe. Facere adipisci expedita.,4285.7
11,"Club Hernandes, Polanco y Cavazos","Continuación Nieves 528 Edif. 020 , Depto. 613",+56927034100,Cupiditate velit aliquid aliquam suscipit repudiandae. Blanditiis cum quae quia perferendis similique tempora.,2,116,"Macarrones con calabacín, pimientos y tomates",Maiores facilis minima ipsa ad aut quo. Hic dolores nisi nemo quia voluptatem. Similique aliquam ad corporis doloribus adipisci iusto. Magni iure ducimus nobis nisi asperiores harum.,14616.02
11,"Club Hernandes, Polanco y Cavazos","Continuación Nieves 528 Edif. 020 , Depto. 613",+56927034100,Cupiditate velit aliquid aliquam suscipit repudiandae. Blanditiis cum quae quia perferendis similique tempora.,2,117,Fajitas,Mollitia unde quasi eligendi. Unde natus nemo ipsum magni omnis.,18421.54
11,"Club Hernandes, Polanco y Cavazos","Continuación Nieves 528 Edif. 020 , Depto. 613",+56927034100,Cupiditate velit aliquid aliquam suscipit repudiandae. Blanditiis cum quae quia perferendis similique tempora.,2,118,Lomo con verduras,Quaerat esse maxime consequatur dolor aliquam cumque. Totam illum libero voluptas.,20734.15
11,"Club Hernandes, Polanco y Cavazos","Continuación Nieves 528 Edif. 020 , Depto. 613",+56927034100,Cupiditate velit aliquid aliquam suscipit repudiandae. Blanditiis cum quae quia perferendis similique tempora.,2,119,Lomo con verduras,Earum iste voluptate id laboriosam praesentium. Totam quam id illo dolorem. Corrupti nihil facere perspiciatis sint ut architecto odio. Voluptatem placeat asperiores ex voluptate deleniti non.,4353.49
12,"Proyectos Negrete, Irizarry y Guillen",Continuación Qatar 980 993,+56908054243,Sed quaerat debitis quae. Eos ab recusandae veritatis suscipit facilis. Dicta aperiam reprehenderit necessitatibus occaecati.,2,120,Salteado de verduras y ternera,Possimus nihil cum cum. Earum maiores similique quia laboriosam consectetur eveniet totam.,5821.39
12,"Proyectos Negrete, Irizarry y Guillen",Continuación Qatar 980 993,+56908054243,Sed quaerat debitis quae. Eos ab recusandae veritatis suscipit facilis. Dicta aperiam reprehenderit necessitatibus occaecati.,2,121,"Ensalada de tomate, melon y huevos rellenos de jamon",Expedita aspernatur assumenda quisquam magnam sapiente repellendus. In quo ullam corporis modi. Aliquam debitis dolorum commodi.,8001.13
12,"Proyectos Negrete, Irizarry y Guillen",Continuación Qatar 980 993,+56908054243,Sed quaerat debitis quae. Eos ab recusandae veritatis suscipit facilis. Dicta aperiam reprehenderit necessitatibus occaecati.,2,122,Ensalada de canonigos con vinagreta de granada,Numquam esse occaecati assumenda in corrupti dolor eius. Numquam maxime perferendis omnis quas error. Modi delectus rerum ab a doloribus quas tenetur.,20614.41
12,"Proyectos Negrete, Irizarry y Guillen",Continuación Qatar 980 993,+56908054243,Sed quaerat debitis quae. Eos ab recusandae veritatis suscipit facilis. Dicta aperiam reprehenderit necessitatibus occaecati.,2,123,Ensalada de canonigos con vinagreta de granada,Deleniti aperiam itaque ullam. Nesciunt officia a autem praesentium quis ipsum hic. Praesentium alias optio consequatur rem nulla quam sint.,14136.48
12,"Proyectos Negrete, Irizarry y Guillen",Continuación Qatar 980 993,+56908054243,Sed quaerat debitis quae. Eos ab recusandae veritatis suscipit facilis. Dicta aperiam reprehenderit necessitatibus occaecati.,2,124,Macarrones con berenjenas,Officiis itaque dolor error accusantium ducimus sint. Voluptas cupiditate explicabo consequuntur maiores assumenda. Sapiente rerum eaque in libero quisquam.,5215.49
12,"Proyectos Negrete, Irizarry y Guillen",Continuación Qatar 980 993,+56908054243,Sed quaerat debitis quae. Eos ab recusandae veritatis suscipit facilis. Dicta aperiam reprehenderit necessitatibus occaecati.,2,125,Arroz con champiñones y espárragos trigueros,Laboriosam necessitatibus alias velit earum.,17549.61
12,"Proyectos Negrete, Irizarry y Guillen",Continuación Qatar 980 993,+56908054243,Sed quaerat debitis quae. Eos ab recusandae veritatis suscipit facilis. Dicta aperiam reprehenderit necessitatibus occaecati.,2,126,Chuletas al vino de Málaga,Quas sunt cupiditate. Voluptatibus sed neque impedit quibusdam asperiores accusamus.,10933.38
12,"Proyectos Negrete, Irizarry y Guillen",Continuación Qatar 980 993,+56908054243,Sed quaerat debitis quae. Eos ab recusandae veritatis suscipit facilis. Dicta aperiam reprehenderit necessitatibus occaecati.,2,127,Salteado de verduras y ternera,Cumque nobis dolorem deserunt cumque fugiat nulla at.,22493.54
12,"Proyectos Negrete, Irizarry y Guillen",Continuación Qatar 980 993,+56908054243,Sed quaerat debitis quae. Eos ab recusandae veritatis suscipit facilis. Dicta aperiam reprehenderit necessitatibus occaecati.,2,128,Macarrones con berenjenas,Cupiditate quos voluptatibus soluta id quibusdam reprehenderit.,12145.88
