rid,nombre_parque,hectareas,descripcion_parque,tarifa,pid,sid,nombre_sendero,largo,dificultad,duracion
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,120,CARISSA AURELIA DE LOS FRANCESES,9080.364,PROFESIONAL,126
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,121,COLADA DE LA REGINOSA DEL CABRERO,6176.4604,BAJA,252
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,122,DE SETENIL A CAÑOS SANTOS PARDA,12899.8726,ALTA,234
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,123,CAMINO DE LOS PESCADORES ALHAJA,14274.2504,PROFESIONAL,240
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,124,LA GARGANTE VERDE DEL BARBATE,5698.0485,MEDIA,224
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,125,PUERTO DE BOLONIA-PULIDO SUARA,14398.525,MEDIA,256
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,126,LA MUELA-LOS NACIMIENTOS DE LOS BANDOLEROS,10838.8285,MEDIA,141
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,127,LAGUNA DE MEDINA DE GARCIAGO,8895.4089,MUY ALTA,242
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,128,EL TORREÓN VERDE DOS BAHIAS. TRAMO II,6059.4721,MEDIA,228
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,129,SUBIDA AL CERRO VERDUGO MENACHA,17377.6204,MUY BAJA,92
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,130,CANUTO DE RISCO BLANCO ENDORREICO DE CHICLANA,17645.1406,MUY BAJA,133
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,131,CORREDOR VERDE DEL PARQUE DE LAS CAÑADAS ALTO,4714.7213,MUY BAJA,264
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,132,RÍO HOZGARGANTA DE MONTECOCHE,1526.9388,MUY BAJA,255
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,133,COLADA DE FUENTE AMARGA VERDE DE ALGECIRAS,18557.5284,PROFESIONAL,298
2,Parque Nacional Pan de Azucar,393150,Similique sint nam quis. Suscipit excepturi facilis vero temporibus.,22571.98,10,134,MARISMAS DEL BARBATE LAS CANTERAS Y EL TEJÓN,15156.7302,MUY BAJA,60
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,135,ALBERITE PEDRIZA,11355.3576,ALTA,259
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,136,LA EXTENSA VEGA DE BORNOS TORREÓN,18596.0987,ALTA,294
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,137,SUBIDA AL TAJO DE UTRERA VERDE MATAGORDA,3575.7344,PROFESIONAL,217
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,138,RUTA ZAHARA - EL GASTOR PEDRIZA,10264.9804,MUY BAJA,61
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,139,LOS PUENTES ROMANOS DE MEDINA SIDONIA DE GARCIAGO,13508.6193,MUY ALTA,38
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,140,BUITRERAS DE ZAFRAMAGÓN VERDE DE SAN ROQUE,19093.1286,ALTA,171
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,141,CERRO DEL TAMBOR DE BENAJIMA,10037.0982,PROFESIONAL,65
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,142,CAÑADA REAL DE CORDERO ,18818.9668,MEDIA,160
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,143,HUERTA LAGARÍN CABRITO - PUERTO DEL BUJEO,5960.6189,MEDIA,291
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,144,TAJO DE LAS FIGURAS ACANTILADO,14270.3248,MUY ALTA,104
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,145,ARROYOMOLINOS ,14688.2223,ALTA,275
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,146,PUERTA VERDE DE SANLÚCAR DE BARRAMEDA RURALES DE ROTA,7306.4567,MUY ALTA,32
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,147,LOS LLANOS DEL BERRAL GUAREÑAS - PASADA DEL BOYAL,18153.7174,MUY ALTA,184
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,148,CANUTO DEL ARROYO ALGAMASILLA ,4734.6894,MUY ALTA,64
2,Reserva Nacional Pingüino de Humboldt,232138,Esse eaque quos minus. Quaerat repellat cum reprehenderit nulla delectus itaque culpa.,7092.28,11,149,TORRE GUADALMESÍ DE LA REGINOSA,19401.0835,MEDIA,42
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,150,PUERTA VERDE DE CHICLANA DEL ARROYO ALGAMASILLA,11597.3317,MEDIA,85
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,151,GARGANTA SECA Y PUERTO DE LA BREÑA DE LOS MOLINOS DE SETENIL,1212.5574,MUY BAJA,45
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,152,CASA DEL DORNAJO DE BENAJIMA,12092.8373,MUY BAJA,217
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,153,RIO MAJACEITE VERDE DE SAN FERNANDO,16028.2979,MUY BAJA,255
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,154,CAMINO DEL GRULLO DEL ÁGUILA,1973.5234,ALTA,142
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,155,ARROYO DE SAN CARLOS DEL TIRADERO DEL AGUILA PINAR DEL REY,10973.8319,ALTA,151
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,156,BUITRERAS DE ZAFRAMAGÓN GARGANTE VERDE,1179.8488,MEDIA,130
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,157,ANTIGUA SALINA-FANGOS MAREALES DEL RÍO BARBATE DE LOS REMEDIOS,8216.1673,PROFESIONAL,268
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,158,CAMINO DEL GRULLO MUELA-LOS NACIMIENTOS,14069.592,PROFESIONAL,291
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,159,CERROS DE PALMITOS Y BARBECHOS DE LA ESPERANZA,3441.3177,ALTA,75
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,160,CALAS DE ROCHE DE LUZ,8773.3537,BAJA,280
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,161,TORRE GUADALMESÍ ALGARBES-BETIJUELO,16144.0152,MEDIA,169
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,162,EL TREN DEL AZÚCAR DE PUERTO OSCURO,9750.2755,PROFESIONAL,174
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,163,RUTA DE LOS MOLINOS DEL JUDÍO,10812.1728,MUY BAJA,133
2,Parque Nacional Nevado Tres Cruces,251118,Amet cupiditate cumque atque optio consequuntur molestiae. Soluta porro minus minima ab ipsa non eveniet.,20266.56,12,164,GARGANTA DE LA FUENTE SANTA DEL AGUILA PINAR DEL REY,16565.3306,ALTA,188
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,165,LAGUNA DE BENAJIMA VENTAS TRASHUMANTES,9184.0926,ALTA,101
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,166,NAVAZO ALTO VERDE DE ALGECIRAS,7455.6577,MUY BAJA,196
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,167,CORREDOR VERDE DOS BAHIAS. TRAMO II DE LÍBAR,17963.6246,ALTA,249
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,168,PINAR DE LA ALGAIDA-SALINA DESAMPARADOS DE FUENTE AMARGA,6413.6943,BAJA,280
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,169,LOMAS GANADERAS DE JIMENA VERDE DE CHICLANA,13450.1773,MUY ALTA,168
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,170,ESCARPES DEL RIO TREJO VERDE DOS BAHIAS. TRAMO IV,15117.2512,MEDIA,63
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,171,GARGANTA DE PUERTO OSCURO DE LA JANDA,10512.2912,MUY BAJA,99
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,172,LOS LANCES DE MECA,16265.1113,BAJA,117
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,173,MONTE DE HIGUERÓN ,19754.7075,PROFESIONAL,68
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,174,RÍO HOZGARGANTA SECA Y PUERTO DE LA BREÑA,12732.0852,BAJA,118
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,175,LOS ALGARBES-BETIJUELO DEL MORO,3663.495,PROFESIONAL,123
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,176,PUERTA VERDE DE SAN FERNANDO DEL DORNAJO,17972.5087,BAJA,179
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,177,DESCENSO DEL ARROYO DE LA GARGANTA DEL BOYAR PUENTES ROMANOS DE MEDINA SIDONIA,1076.0235,PROFESIONAL,143
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,178,EL TESORILLO DEL ALJIBE,11467.6715,BAJA,204
2,Parque Nacional LLanos de Challe,581691,Atque sunt fuga vel rem repellendus hic. Nostrum ex a maxime fuga. Perspiciatis ex perspiciatis cum.,4475.3,13,179,PUERTO DEL BUJEO - HOYO DE DON PEDRO DEL BOQUERÓN,4847.244,PROFESIONAL,252
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,180,SALTO DEL CABRERO DE TARAJE Y SAN ANTONIO,14814.5912,MUY ALTA,239
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,181,GR-7 DEL PAJARRACO,1172.1351,BAJA,30
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,182,LOS LLANOS DEL BERRAL DE TRAFALGAR-CONIL DE LA FRONTERA,1086.9339,MUY ALTA,95
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,183,OCURI HONDO,4174.431,ALTA,168
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,184,MEANDROS DEL GUADALETE ALMORAIMA,3953.1796,MEDIA,92
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,185,DESCENSO DEL ARROYO DE LA GARGANTA DEL BOYAR AL PICO ALBARRACÍN,4843.1677,PROFESIONAL,248
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,186,SUBIDA AL MOGOTE DE LUZ,9838.4053,PROFESIONAL,154
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,187,SUBIDA AL CERRO PICACHO DE PUERTO SERRANO DE BOLONIA,12231.5959,ALTA,68
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,188,SIERRA DE MONTECOCHE DEL RINCONCILLO,7826.337,MEDIA,254
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,189,EL TORREÓN VERDE DEL PUERTO DE SANTA MARÍA,8751.5322,BAJA,246
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,190,GARGANTA DE MILLAN DE LA ESPERANZA,7747.8086,PROFESIONAL,105
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,191,CAMINO DE CHAVARRIA VERDE DE CHICLANA,1599.7664,BAJA,216
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,192,SIERRA DE FATES DE LOS HURONES,12871.1799,MEDIA,275
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,193,LA ATALAYA DE BOLONIA-PULIDO,11320.1553,ALTA,60
3,Parque nacional Bosque Fray Jorge,917588,Est enim minus commodi esse quibusdam minus. Temporibus dicta quae soluta a.,5214.34,15,194,PUERTA VERDE DE CHICLANA ALHAJA,15388.79,MEDIA,86
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,195,COLADA DE LA COSTA NACIMIENTOS,5095.6461,BAJA,298
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,196,CAMINO DEL GRULLO DE VENTA DE LECHE,10108.1534,MEDIA,41
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,197,SUBIDA AL CERRO ALBARRACINEJO VERDE DE SAN FERNANDO,13391.0614,MEDIA,101
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,198,LA PRESA DEL EMBALSE DE BARBATE AL MOGOTE,18509.7689,MEDIA,177
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,199,SIERRA DE MONTECOCHE FRONTERIZO,8450.5114,PROFESIONAL,85
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,200,MURTA VERDE,3686.4312,PROFESIONAL,194
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,201,VEGA DEL GUADIARO ROCINEJO,5692.6958,PROFESIONAL,282
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,202,ALGODONALES-LOS NACIMIENTOS DE ESPERILLA,8297.3468,PROFESIONAL,227
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,203,CALAS DE ROCHE PEDRIZA,19813.5202,MUY ALTA,275
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,204,CONIL DE LA FRONTERA-VEJER DE LA FRONTERA DE ALGECIRAS,19642.1477,BAJA,242
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,205,CERRO DEL CHARCO PALANCAR,18863.5029,ALTA,64
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,206,CONIL DE LA FRONTERA-VEJER DE LA FRONTERA HONDO,11434.3452,PROFESIONAL,270
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,207,LAGUNAS LAS CANTERAS Y EL TEJÓN DE LA ALGAIDA-SALINA DESAMPARADOS,15361.9662,ALTA,191
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,208,CAMINO DE LA ERA EMPEDRADA DE LA JANDA,8395.4872,MUY ALTA,73
3,Parque Nacional Pingüino de Humboldt,291988,Nulla dolorem excepturi est veritatis aut aspernatur. Hic doloribus vitae deserunt.,22425.78,16,209,LOMAS GANADERAS DE JIMENA PEDRIZA,2995.3212,PROFESIONAL,113
3,Reserva Nacional Las Chinchillas,325943,Eveniet explicabo expedita placeat. Tempora rerum optio sequi minus animi. Odit quaerat sunt.,19502.46,17,210,CORREDOR VERDE DEL LITORAL COSTA BALLENA-CHIPIONA ROCINEJO,3236.1202,ALTA,291
3,Reserva Nacional Las Chinchillas,325943,Eveniet explicabo expedita placeat. Tempora rerum optio sequi minus animi. Odit quaerat sunt.,19502.46,17,211,LOS ALGARBES-BETIJUELO MAJACEITE,8699.8647,MEDIA,141
3,Reserva Nacional Las Chinchillas,325943,Eveniet explicabo expedita placeat. Tempora rerum optio sequi minus animi. Odit quaerat sunt.,19502.46,17,212,DEL ACANTILADO DE BARBATE,14009.2441,ALTA,146
3,Reserva Nacional Las Chinchillas,325943,Eveniet explicabo expedita placeat. Tempora rerum optio sequi minus animi. Odit quaerat sunt.,19502.46,17,213,GARGANTA DE BOGAS PEÑA,2271.6724,PROFESIONAL,201
3,Reserva Nacional Las Chinchillas,325943,Eveniet explicabo expedita placeat. Tempora rerum optio sequi minus animi. Odit quaerat sunt.,19502.46,17,214,CABO DE TRAFALGAR-CONIL DE LA FRONTERA CALZADA DEHESA BOYAL,1961.817,BAJA,70
3,Reserva Nacional Las Chinchillas,325943,Eveniet explicabo expedita placeat. Tempora rerum optio sequi minus animi. Odit quaerat sunt.,19502.46,17,215,SIERRA DE MONTECOCHE DE GAIDOVAR,9158.5904,ALTA,149
3,Reserva Nacional Las Chinchillas,325943,Eveniet explicabo expedita placeat. Tempora rerum optio sequi minus animi. Odit quaerat sunt.,19502.46,17,216,CORDEL DE MORÓN-MIRADOR DE LAS TOSCAS DE LA COSTA,14766.8397,BAJA,242
3,Reserva Nacional Las Chinchillas,325943,Eveniet explicabo expedita placeat. Tempora rerum optio sequi minus animi. Odit quaerat sunt.,19502.46,17,217,LA MUELA-LOS NACIMIENTOS DE LOS PESCADORES,2182.8956,PROFESIONAL,231
3,Reserva Nacional Las Chinchillas,325943,Eveniet explicabo expedita placeat. Tempora rerum optio sequi minus animi. Odit quaerat sunt.,19502.46,17,218,QUINTAS DE ALGAR VERDE DE LA LÍNEA DE LA CONCEPCIÓN,13555.158,ALTA,71
3,Reserva Nacional Las Chinchillas,325943,Eveniet explicabo expedita placeat. Tempora rerum optio sequi minus animi. Odit quaerat sunt.,19502.46,17,219,RUINAS DE ESPERILLA DE TARAJE Y SAN ANTONIO,13242.9881,ALTA,184
